rank,date,artist,title,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms,time_signature,bx_speechiness,bx_acousticness,lg_liveness,pc1,pc2,cluster
65,2017-12-15,Eminem,Offended,"448,004",0.6609999999999999,0.865,1.0,-4.439,1.0,0.36200000000000004,0.561,0.8420000000000001,0.731,139.731,spotify:track:6ogACNVtzSJHzqLhzUegaf,320920.0,4.0,-1.098804180793405,-0.5409962786911062,-0.17197526473981023,-1.315692820909567,1.6883807395415258,2
66,2017-12-15,Eminem,Revival (Interlude),"444,546",0.61,0.28300000000000003,6.0,-9.696,0.0,0.0286,0.879,0.293,0.762,99.917,spotify:track:74dQwVKuCx6aDI2BQ7xW92,51827.0,4.0,-4.713897226156179,-0.12706237366839418,-1.2275826699650698,1.7539455026282122,0.618260804573969,3
71,2017-12-15,Eminem,Heat,"411,345",0.843,0.86,7.0,-5.386,0.0,0.273,0.172,0.31,0.519,99.02600000000001,spotify:track:7ntU619k40YVxcRvFNDTNn,250000.0,4.0,-1.4352836107130598,-1.4454904115546772,-1.171182981502945,-1.097435048572338,0.3387214402703732,2
72,2017-12-15,Eminem,Castle,"407,446",0.612,0.8190000000000001,7.0,-4.592,1.0,0.321,0.0274,0.0938,0.27899999999999997,84.977,spotify:track:0lc70Jh2s1iOMuv9XIEhFy,254760.0,4.0,-1.24037861858132,-2.4404568253022894,-2.366590422969958,-0.9617045868705095,-0.13852514746302866,4
75,2017-12-15,Eminem,In Your Head,"392,399",0.647,0.778,1.0,-5.257000000000001,1.0,0.22399999999999998,0.00164,0.389,0.252,82.91799999999999,spotify:track:5qykEZTHAcplCLrynoLRnN,182640.0,4.0,-1.6799403384629301,-3.3391589318046084,-0.9441759353636907,-1.036865848512344,1.1887234742355244,2
77,2017-12-15,Eminem,Need Me (feat. Pink),"380,551",0.695,0.6609999999999999,10.0,-7.2,1.0,0.0645,0.00525,0.28600000000000003,0.513,104.979,spotify:track:6B2ERbVUDfIiUNXCWhjzFG,265467.0,3.0,-3.400634394952031,-3.0369644140357357,-1.2517634681622845,-0.3802497073746607,0.617920398391727,1
78,2017-12-15,Eminem,Arose,"379,642",0.532,0.9059999999999999,4.0,-6.117999999999999,0.0,0.446,0.168,0.14,0.547,140.684,spotify:track:3fYptFSlH8Xs7Uoybytyrm,274627.0,1.0,-0.8590902691708368,-1.4610971339660703,-1.9661128563728327,-0.8335648647802775,0.33548971402882044,2
86,2017-12-15,Jeezy,"American Dream (feat. J.Cole, Kendrick Lamar)","353,941",0.64,0.8490000000000001,2.0,-5.684,1.0,0.154,0.0587,0.303,0.6409999999999999,76.983,spotify:track:2j8MsmmNqmc6UBEA54KOlY,249040.0,4.0,-2.163995396434501,-2.0783759824878065,-1.194022473472768,-1.0125331809455558,0.8343553482442317,2
99,2017-12-15,G-Eazy,Love Is Gone,"330,634",0.631,0.79,8.0,-5.127999999999999,1.0,0.391,0.14400000000000002,0.213,0.23,80.52199999999999,spotify:track:7aW0z1jKq6FgB7ffpbocg6,234613.0,4.0,-1.0093911734014223,-1.5612604085179054,-1.546463113272712,-0.6167232818208227,0.6374949114457961,2
136,2017-12-15,BROCKHAMPTON,BOOGIE,"273,795",0.604,0.9329999999999999,1.0,-3.034,1.0,0.214,0.0137,0.37,0.28,110.029,spotify:track:3NuN59jpH3B5cNa2M4r7XG,193155.0,4.0,-1.7374749692476017,-2.7187014865111965,-0.9942522733438669,-1.844541921559957,1.3301075591716673,2
150,2017-12-15,G-Eazy,Pray For Me,"263,195",0.77,0.502,5.0,-9.604,0.0,0.13,0.0614,0.069,0.305,127.946,spotify:track:6wOCaV1MY8CN2ujNJSfr5z,207907.0,4.0,-2.3920799853880017,-2.0549407511937687,-2.6736487743848776,0.970459563385867,-1.0480278560313985,5
157,2017-12-15,G-Eazy,But A Dream,"253,045",0.583,0.685,8.0,-6.978,1.0,0.425,0.162,0.0858,0.44,155.947,spotify:track:6sDCgB1Ulh7aw92mk0opyd,206427.0,4.0,-0.9138201206814062,-1.4850513919805801,-2.4557362724882204,-0.04250243082555916,-0.37046195198822784,1
175,2017-12-15,G-Eazy,Legend,"239,295",0.807,0.597,10.0,-4.813,0.0,0.0489,0.0722,0.11900000000000001,0.18100000000000002,75.0,spotify:track:0HXhk04CE4fE2Xr387TET3,205360.0,4.0,-3.8296507518961884,-1.9684479174288985,-2.1286317858706076,-0.28728122916509796,-0.3570968745881285,1
195,2017-12-15,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","218,726",0.723,0.732,11.0,-5.513999999999999,1.0,0.0864,0.11,0.484,0.503,104.991,spotify:track:3i1B1PnsfnOQPGVIzhf1lr,199747.0,4.0,-2.966880755894658,-1.7279053852044866,-0.7256703722655053,-0.7408614833566778,1.1131114143510468,2
172,2017-12-16,A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),"223,550",0.7909999999999999,0.8390000000000001,11.0,-4.284,1.0,0.266,0.0588,0.259,0.38299999999999995,170.113,spotify:track:2YzmfPLqUx5CJOaw5ThsBV,202636.0,4.0,-1.4669901069525855,-2.0774933934228996,-1.3509272172825992,-1.4483282021938664,0.31341628446545755,2
191,2017-12-16,Maluma,Corazón,"208,727",0.722,0.738,9.0,-6.0729999999999995,0.0,0.247,0.32799999999999996,0.198,0.748,198.075,spotify:track:5cepAtqnEQ6yVG6088zMMu,184720.0,4.0,-1.5581399245162346,-0.9824089931606367,-1.6194882482876019,-0.7202372865895117,-0.02677337149848861,4
188,2017-12-20,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),"209,404",0.7020000000000001,0.588,5.0,-5.914,1.0,0.0563,0.634,0.198,0.8490000000000001,122.945,spotify:track:4qBejt9FeqLI9blHI1Nq1x,159973.0,3.0,-3.609053973171883,-0.4324718159547772,-1.6194882482876019,-0.13652337868990108,0.04735128327223183,1
183,2017-12-21,Sia,Santa's Coming For Us,"211,722",0.547,0.8140000000000001,1.0,-6.191,1.0,0.12,0.0215,0.0475,0.7240000000000001,92.986,spotify:track:1N1ZpYUJc9fwrqk53FGgWv,205267.0,4.0,-2.5019007584706205,-2.5429183303617364,-3.0470255679415414,-0.7376030124003823,-0.8288915832529079,4
2,2017-12-22,Huncho Jack,Modern Slavery,"1,192,084",0.765,0.733,4.0,-3.5180000000000002,0.0,0.165,0.00186,0.297,0.495,133.966,spotify:track:7J6bnDDitOwfelaJNixHhL,148560.0,4.0,-2.0727819274757415,-3.3102549898245326,-1.2140231401794375,-1.6507395536443978,0.4425423115623944,2
4,2017-12-22,Huncho Jack,Eye 2 Eye,"1,151,239",0.818,0.6509999999999999,2.0,-4.328,1.0,0.14800000000000002,0.00119,0.10400000000000001,0.156,146.015,spotify:track:4vwfOiyWxXeEdx4ejAJgdx,190679.0,4.0,-2.216970857566698,-3.4091059452769765,-2.2633643798407643,-1.0142163005436333,-0.6193702556514918,4
5,2017-12-22,Huncho Jack,Black & Chinese,"1,123,684",0.667,0.8440000000000001,1.0,-4.151,1.0,0.0957,0.00389,0.11900000000000001,0.33,159.108,spotify:track:628Ueb4sRiXApObhcU9iPU,172017.0,4.0,-2.819681957542894,-3.122786315544062,-2.1286317858706076,-1.480609155300656,-0.03341261745758676,4
9,2017-12-22,Huncho Jack,Motorcycle Patches,"963,544",0.868,0.657,8.0,-4.853,1.0,0.113,0.0158,0.0995,0.436,162.865,spotify:track:7g7raxdQpiLZT7aOlib4S1,191410.0,4.0,-2.5852480286389334,-2.6650456804788543,-2.30759763481759,-0.9634500257258839,-0.9280087219928963,4
10,2017-12-22,Huncho Jack,Dubai Shit,"962,190",0.774,0.529,5.0,-4.479,0.0,0.0531,0.0678,0.0814,0.225,138.071,spotify:track:6urLjX35oXXRYtcH1b3dCh,228431.0,4.0,-3.7000860770122355,-2.0023986407671353,-2.5083800059736423,-0.29852146814224023,-0.7546300980662288,5
11,2017-12-22,Huncho Jack,Huncho Jack,"943,088",0.794,0.574,5.0,-3.513,0.0,0.0435,0.011000000000000001,0.156,0.0601,136.982,spotify:track:5vuiHi3QYbwcm1OKJOYnrf,199227.0,4.0,-4.016458764975009,-2.7978963509651456,-1.8578992717326,-0.7890750426423655,-0.034778378909471094,4
15,2017-12-22,Huncho Jack,Saint,"871,642",0.866,0.647,1.0,-3.675,1.0,0.0545,0.00899,0.0967,0.0801,150.058,spotify:track:7foypmc7KZyU716Yv63BPe,140793.0,4.0,-3.659502535829766,-2.8672294326237697,-2.3361418765228885,-0.9931820592919725,-0.7029373207540354,4
17,2017-12-22,Huncho Jack,Saint Laurent Mask,"798,763",0.7709999999999999,0.596,11.0,-4.086,1.0,0.0413,0.0379,0.16899999999999998,0.0746,135.01,spotify:track:7JGyxh8G8QZnu4AMJuCqlj,190437.0,4.0,-4.1003806114851304,-2.294061504894421,-1.7778565640590638,-0.5798605852743363,0.1211499070260243,1
20,2017-12-22,Huncho Jack,Go,"775,114",0.7559999999999999,0.8959999999999999,5.0,-0.777,0.0,0.0424,0.324,0.309,0.575,135.05700000000002,spotify:track:4RgoqOBE34Q6zZj8K7RUAx,156530.0,4.0,-4.057792562724989,-0.991872531720601,-1.1744140020843916,-2.189139151432434,0.6960700585855214,2
23,2017-12-22,Huncho Jack,Moon Rock,"719,719",0.721,0.718,8.0,-4.043,1.0,0.0459,0.00915,0.147,0.2,142.92600000000002,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,151184.0,4.0,-3.9303113218965384,-2.861296399842341,-1.9173226922034008,-1.063854658295602,0.09965441830005191,4
25,2017-12-22,Cardi B,Bartier Cardi (feat. 21 Savage),"681,723",0.9079999999999999,0.524,1.0,-7.955,1.0,0.18100000000000002,0.0011099999999999999,0.38299999999999995,0.109,138.015,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,224285.0,4.0,-1.9519152395066555,-3.4236084944003613,-0.9597202898014912,0.02794816025394818,0.36905108644455675,1
26,2017-12-22,Huncho Jack,How U Feel,"679,826",0.86,0.799,2.0,-2.4459999999999997,1.0,0.149,0.0532,0.369,0.491,140.005,spotify:track:7CWiWkccuRRdrmaW6AjVEf,205682.0,4.0,-2.2079715819439443,-2.128801768248541,-0.9969586349416099,-1.898308441985118,0.4643491817318909,2
32,2017-12-22,Huncho Jack,Where U From,"652,979",0.7559999999999999,0.757,1.0,-2.969,1.0,0.0772,0.0547,0.21100000000000002,0.284,140.069,spotify:track:11cCVYamncF0ezwjj1irQ0,251969.0,4.0,-3.131662641153962,-2.1146663693557888,-1.5558971455060704,-1.3792878201244134,0.31765876329774373,2
55,2017-12-22,Huncho Jack,Best Man,"531,334",0.745,0.6859999999999999,8.0,-4.567,1.0,0.0478,0.0030399999999999997,0.317,0.16399999999999998,107.022,spotify:track:2hIFuoXhzcZGvmdtSE35lc,266879.0,4.0,-3.8657124185044847,-3.189027477533613,-1.1488535051048565,-0.9378621521193092,0.8161828220719265,2
87,2017-12-22,Migos,Stir Fry,"388,145",0.8170000000000001,0.816,2.0,-5.402,1.0,0.26899999999999996,0.00263,0.159,0.508,181.982,spotify:track:2UVbBKQOdFAekPTRsnkzcf,190288.0,4.0,-1.4532852762327846,-3.226221758405527,-1.8388510767619055,-1.4562265531897072,-0.34892203827471185,4
108,2017-12-22,Gucci Mane,Peepin out the Blinds,"317,664",0.8009999999999999,0.649,11.0,-7.29,0.0,0.11,0.0358,0.203,0.624,150.968,spotify:track:2GZ3ilcrZ89O4e40kIXqbe,184058.0,4.0,-2.622808639693801,-2.3205886400408122,-1.5945492999403497,-0.383272738612826,-0.1360289997766082,1
116,2017-12-22,Gucci Mane,Rich Ass Junkie,"297,565",0.821,0.529,10.0,-5.66,1.0,0.17600000000000002,0.569,0.0978,0.146,140.032,spotify:track:62IqYFTACCZ37IKnbbTejy,192058.0,4.0,-1.9883192351453665,-0.5285913715162,-2.3248307019413654,0.28504153105792446,-0.7326102783238592,5
147,2017-12-22,Gucci Mane,Mall,"271,096",0.7490000000000001,0.809,11.0,-7.649,1.0,0.0504,0.0484,0.172,0.311,147.99200000000002,spotify:track:0frzpcv2zCUk13mn0X824T,167683.0,4.0,-3.781954156144954,-2.1761967538958378,-1.760260802168684,-0.35829527469321937,0.15737197955857457,1
155,2017-12-22,Imagine Dragons,Thunder / Young Dumb & Broke (with Khalid) - Medley,"260,348",0.439,0.6809999999999999,0.0,-5.516,1.0,0.15,0.10099999999999999,0.395,0.3,168.082,spotify:track:7ER7vcy7u2ajg5IV45WBFw,251284.0,4.0,-2.199041619636889,-1.7785865449924776,-0.9288695140810151,-0.4023771969377736,1.6739886069198544,2
189,2017-12-22,The Jackson 5,Santa Claus Is Coming To Town,"223,073",0.696,0.564,0.0,-10.802999999999999,1.0,0.0371,0.27699999999999997,0.133,0.932,146.709,spotify:track:4rMWDm28mERZcRPc1f3yir,148160.0,4.0,-4.2759132294243285,-1.1104132147412191,-2.017406150760383,0.9309154578607705,-0.39897274200434063,3
192,2017-12-22,Andy Williams,Sleigh Ride,"220,090",0.5710000000000001,0.634,5.0,-9.155,0.0,0.0537,0.7240000000000001,0.0864,0.805,109.575,spotify:track:5ymVfeMK8cDew5vzntTuc7,128400.0,4.0,-3.682543951092384,-0.31117541735251897,-2.448767603172127,0.8089820861682965,-0.3771632840798735,3
193,2017-12-22,Gucci Mane,Dickriders,"219,806",0.935,0.488,11.0,-11.555,0.0,0.10300000000000001,0.175,0.0756,0.715,140.05200000000002,spotify:track:1aDl6AgNBk3fKbdWX9WreH,130498.0,4.0,-2.715241329193524,-1.433967375606528,-2.58229899579665,1.2181199735552641,-1.6176379588561325,5
194,2017-12-22,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth) - Remastered,"219,228",0.752,0.0869,9.0,-16.759,1.0,0.071,0.9670000000000001,0.0869,0.502,130.566,spotify:track:4FQJyi8gnbhKy623wNx6Ps,151893.0,4.0,-3.25603456985104,-0.03342666136726242,-2.4429972467107905,4.076380100453904,-1.0720954190109329,0
196,2017-12-22,Carpenters,Silent Night,"216,354",0.17,0.158,4.0,-17.011,1.0,0.0353,0.9470000000000001,0.0844,0.134,85.17399999999999,spotify:track:07QfuFPazJYuzRtcWW0U2y,201040.0,3.0,-4.358291189556272,-0.054114060484163326,-2.4721878773802257,4.73967818686969,0.7853735763376852,0
197,2017-12-22,*NSYNC,"Merry Christmas, Happy Holidays","215,739",0.642,0.9390000000000001,5.0,-3.967,1.0,0.0463,0.10300000000000001,0.8809999999999999,0.7559999999999999,105.00299999999999,spotify:track:4v9WbaxW8HdjqfUiWYWsII,255307.0,4.0,-3.9164585911898717,-1.7670328302198082,-0.12669765304595768,-1.7681661030420892,1.9676418909448632,2
198,2017-12-22,Kay Starr,The Man With The Bag,"215,286",0.672,0.355,7.0,-7.645,1.0,0.06,0.493,0.156,0.79,141.487,spotify:track:7azp0ySqPkkXHi9M9aeg3T,162333.0,4.0,-3.5109529663357755,-0.6523356928693916,-1.8578992717326,0.8477388577336111,-0.23756174041796407,3
179,2017-12-23,Ozuna,La Modelo,"226,617",0.574,0.7340000000000001,1.0,-2.697,1.0,0.0728,0.24100000000000002,0.0962,0.769,98.023,spotify:track:2SbzdGpOKlH3HIAGTWTbwU,255507.0,4.0,-3.2186754688896304,-1.2121631401554995,-2.3413259213104762,-1.2080250956447667,-0.2038162823434096,4
186,2017-12-23,Kelly Clarkson,Underneath the Tree,"219,280",0.509,0.812,8.0,-5.438,1.0,0.0537,0.0013,0.214,0.6890000000000001,159.876,spotify:track:3YZE5qDV7u1ZD1gZc47ZeR,229640.0,4.0,-3.682543951092384,-3.3903414894492294,-1.5417792639602856,-1.3006678003209915,0.805167022634857,2
188,2017-12-23,Lou Monte,Dominick the Donkey (The Italian Christmas Donkey) [with Joe Reisman's Orchestra and Chorus],"217,701",0.807,0.473,8.0,-11.383,1.0,0.047,0.68,0.179,0.963,113.23700000000001,spotify:track:2ReDZXNQB0EPclobClxerI,150747.0,4.0,-3.8925449164411865,-0.3689327190179496,-1.720369473141382,1.3846823792275913,-0.46207793346224196,3
194,2017-12-23,Chris Rea,Driving Home for Christmas,"214,294",0.49700000000000005,0.6609999999999999,9.0,-9.047,1.0,0.0361,0.32799999999999996,0.21100000000000002,0.894,180.225,spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,240213.0,4.0,-4.321094967534445,-0.9824089931606367,-1.5558971455060704,0.36106730451453445,0.6628098377239513,6
195,2017-12-23,The Pogues,Fairytale of New York (feat. Kirsty MacColl),"213,699",0.319,0.6509999999999999,2.0,-6.335,1.0,0.0342,0.501,0.24100000000000002,0.474,118.501,spotify:track:3VTNVsTTu05dmTsVFrmGpK,272200.0,4.0,-4.411052830000329,-0.6386463503330653,-1.422958345491482,0.2999647293523426,1.549435284318584,6
200,2017-12-23,Perry Como,Here We Come a-Caroling / We Wish You a Merry Christmas,"206,945",0.5770000000000001,0.24600000000000002,8.0,-11.543,1.0,0.10099999999999999,0.9440000000000001,0.126,0.691,95.685,spotify:track:1Kcy7qSbf6un30zIkxGVew,98267.0,3.0,-2.742986091862558,-0.057246051398715914,-2.071473372030659,2.425903467443204,-0.22370135992037382,3
126,2017-12-24,Michael Bublé,Cold December Night,"295,677",0.517,0.7020000000000001,3.0,-6.763,1.0,0.0247,0.00722,0.0896,0.414,83.87299999999999,spotify:track:4FPrAERfkPKOBKrRoyuxLu,198267.0,4.0,-4.968398456366315,-2.938981563040818,-2.4123999590012524,-0.18168420681724903,0.11111839806292159,1
138,2017-12-24,Coldplay,Christmas Lights,"276,644",0.312,0.418,7.0,-9.146,1.0,0.0296,0.131,0.0836,0.237,130.795,spotify:track:4fzyvSu73BhGvi96p2zwjL,242496.0,4.0,-4.6550518899290125,-1.6209909421680972,-2.481711758891481,1.5712675930451905,0.4863194525123229,3
141,2017-12-24,Bing Crosby,What Child Is This?/The Holly And The Ivy,"272,218",0.336,0.19399999999999998,10.0,-15.1,1.0,0.0322,0.986,0.067,0.192,106.325,spotify:track:6OJdXv1Q5OdLgYolFEunJ4,200960.0,3.0,-4.51218823222151,-0.014075919780709689,-2.703062659591171,4.019582434772051,0.10028534434484573,0
147,2017-12-24,Perry Como,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night","265,299",0.14800000000000002,0.134,5.0,-17.292,1.0,0.0317,0.9520000000000001,0.20800000000000002,0.107,87.314,spotify:track:5D30yNI3b0HAuaBWAGOImI,290760.0,5.0,-4.538605789579828,-0.048910973724840774,-1.570217199280819,4.814998217435882,1.7524597318296815,0
148,2017-12-24,Bing Crosby,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered,"265,185",0.28300000000000003,0.243,6.0,-15.177999999999999,1.0,0.0316,0.9640000000000001,0.341,0.33799999999999997,86.79899999999999,spotify:track:4BgkhT5HythXhIBqU2WvhX,186067.0,4.0,-4.543946907911218,-0.03650868637631394,-1.07587280169862,3.7398494754750478,1.8312209181539545,0
150,2017-12-24,Britney Spears,My Only Wish (This Year),"262,628",0.667,0.733,0.0,-7.386,1.0,0.0263,0.228,0.196,0.68,147.08,spotify:track:1Rc15RYGBIi10GrL0Zrfob,255120.0,4.0,-4.858743424709158,-1.2517847064523202,-1.6296406197516198,-0.19028095008103363,0.3374869446433605,1
151,2017-12-24,Michael Bublé,All I Want for Christmas Is You,"261,131",0.503,0.465,8.0,-8.077,0.0,0.0274,0.42,0.10099999999999999,0.14300000000000002,141.793,spotify:track:1FRqLI971CD1QedTiJeL3c,171827.0,4.0,-4.787721994623353,-0.7858725892919988,-2.2926347621408776,1.2716334031684269,0.25117725383489314,3
153,2017-12-24,Tony Bennett,O Christmas Tree,"256,034",0.445,0.0982,6.0,-14.339,1.0,0.0576,0.9490000000000001,0.109,0.085,232.69,spotify:track:2VsCE6ui7N4IRzGIGT7Di8,207253.0,4.0,-3.5737608872973325,-0.05203029894075486,-2.2164073967529934,3.7443906968655027,0.16977251710599545,0
157,2017-12-24,Sam Smith,"River - Recorded At RAK Studios, London","254,797",0.47200000000000003,0.18100000000000002,10.0,-11.417,1.0,0.0406,0.8959999999999999,0.11,0.198,116.155,spotify:track:7DNGqrLnd07C2FPpAdn6cc,208573.0,4.0,-4.128168290596408,-0.10842950806996587,-2.2072749131897207,2.943914718966852,0.20571180557916863,0
159,2017-12-24,Bing Crosby,Twelve Days Of Christmas - Single Version,"252,064",0.708,0.413,3.0,-5.635,1.0,0.0424,0.9279999999999999,0.205,0.821,143.019,spotify:track:2xtiZPV1cjSktkJHij0jHS,202760.0,4.0,-4.057792562724989,-0.07408037354095473,-1.584745299843729,0.2834722783185924,-0.00343045921758617,1
164,2017-12-24,John Denver,We Wish You A Merry Christmas,"250,241",0.6779999999999999,0.353,9.0,-15.636,1.0,0.0716,0.8140000000000001,0.0904,0.777,84.545,spotify:track:2hg8QxxDob0JR3ahlUP8bp,65347.0,1.0,-3.243461454105442,-0.20096533637962155,-2.403511011584006,3.076746439183689,-0.7965705735182997,0
168,2017-12-24,Elvis Presley,O Little Town of Bethlehem,"245,641",0.324,0.0406,2.0,-19.107,1.0,0.036000000000000004,0.9840000000000001,0.109,0.218,99.286,spotify:track:6Ai7PiAjnb4eIiC05By0i4,155493.0,5.0,-4.325692294568409,-0.016099278908739655,-2.2164073967529934,5.32867172240079,0.49623672837955685,0
172,2017-12-24,Peggy Lee,The Christmas Waltz,"242,694",0.158,0.172,1.0,-17.089000000000002,0.0,0.035,0.782,0.14,0.19699999999999998,81.421,spotify:track:6bzD7osAJvk4TATjt5VcLQ,172493.0,4.0,-4.372490881501532,-0.2390262910692084,-1.9661128563728327,4.609259716585293,1.298092826565142,0
174,2017-12-24,The Ronettes,Sleigh Ride,"242,001",0.528,0.772,2.0,-7.013,1.0,0.0288,0.40299999999999997,0.316,0.852,91.735,spotify:track:5ASM6Qjiav2xPe7gRkQMsQ,181267.0,4.0,-4.701940390374093,-0.8195056610890563,-1.152013065395225,-0.23455029377857547,1.1528555221924188,6
177,2017-12-24,The Platters,Christmas Time,"240,265",0.34299999999999997,0.33899999999999997,0.0,-9.282,1.0,0.0283,0.867,0.109,0.40399999999999997,103.50399999999999,spotify:track:2345kZ5rt8eHjO8CFpx3Yi,127333.0,3.0,-4.732014283563282,-0.1403823678532602,-2.2164073967529934,2.0306482226710565,0.5719589946609018,3
178,2017-12-24,Nat King Cole,O Tannenbaum,"240,043",0.252,0.231,3.0,-14.181,1.0,0.0369,0.81,0.19899999999999998,0.196,89.859,spotify:track:0aJcR4COHLndzrJya4nBBc,180200.0,4.0,-4.284836465330897,-0.20565938681448978,-1.6144504542576448,3.6390634571660803,1.4321319827394767,0
181,2017-12-24,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","236,690",0.355,0.6679999999999999,0.0,-8.443999999999999,1.0,0.0482,0.36200000000000004,0.727,0.413,139.734,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,267600.0,4.0,-3.8524894804965175,-0.9053529490196925,-0.3188288014486177,0.5713754472324484,2.5433387502103875,6
188,2017-12-24,Bing Crosby,Let's Start The New Year Off Right,"227,933",0.35600000000000004,0.15,10.0,-14.651,1.0,0.0325,0.6659999999999999,0.207,0.449,67.517,spotify:track:4poi9XaiO0PaaDJ5e7b9Ab,153947.0,4.0,-4.496563527706061,-0.3879117010646659,-1.575036485716768,3.7102367714354507,1.0320559403345038,0
200,2017-12-24,Gene Autry,Rudolph the Red-Nosed Reindeer,"216,400",0.632,0.159,8.0,-14.056,1.0,0.0492,0.883,0.222,0.644,142.11,spotify:track:1dtIaSlyrLI04sqYa8nLyN,186733.0,4.0,-3.8199777524767113,-0.12265342607805267,-1.5050778971098575,3.115685348474272,0.18448307001455608,0
125,2017-12-25,Frank Sinatra,Jingle Bells - Remastered 1999,"301,901",0.512,0.33899999999999997,8.0,-13.119000000000002,1.0,0.0498,0.727,0.0977,0.951,174.609,spotify:track:4HEOgBHRCExyYVeTyrXsnL,120693.0,4.0,-3.8008340093442627,-0.3073366437407974,-2.3258537199334,2.3187698611942276,-0.39132697696422813,3
136,2017-12-25,Vince Guaraldi Trio,Linus And Lucy,"284,504",0.496,0.38799999999999996,8.0,-14.177,1.0,0.0382,0.787,0.16699999999999998,0.6940000000000001,81.77199999999999,spotify:track:0MmNrhvLcoWjo7AOr0vgka,185453.0,4.0,-4.227806163818181,-0.2330013313651903,-1.789761466565382,2.7828053901911103,0.42773862925497674,0
140,2017-12-25,Stevie Wonder,What Christmas Means To Me,"282,408",0.521,0.6990000000000001,0.0,-6.961,1.0,0.0338,0.0981,0.1,0.802,83.529,spotify:track:1V0qqWBbIWt8hlAjxTZedR,148147.0,4.0,-4.430725507282619,-1.795655752386106,-2.3025850929940455,-0.13894593917634646,-0.012014395587608626,1
