peak_rank,median_rank,days,peak_streams,median_streams,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
93.0,93.0,1.0,347828.0,347828.0,KYLE,Babies (feat. Alessia Cara),0.672,0.5429999999999999,6.0,-7.07,1.0,0.0335,0.121,8.05e-05,0.331,0.198,90.025,spotify:track:2iTQEWxLtKrIoYr7FIWq6q,240093.0,4.0
94.0,147.5,6.0,345334.0,230234.5,BTS,134340,0.664,0.688,11.0,-6.466,0.0,0.0543,0.153,9.14e-05,0.173,0.65,106.022,spotify:track:38td8VabuKlQt72Q2VnhbO,230063.0,4.0
97.0,136.5,6.0,342559.0,241585.5,BTS,Paradise,0.519,0.828,5.0,-5.523,1.0,0.365,0.214,0.0,0.0571,0.929,139.41299999999998,spotify:track:01dmH2IPkrLNWIMPNXlreE,211224.0,4.0
102.0,163.0,7.0,335552.0,220782.0,Sam Hunt,Downtown's Dead,0.363,0.688,11.0,-5.796,1.0,0.0865,0.0964,0.0,0.135,0.413,81.98200000000001,spotify:track:42xmT5zcFAhCKfkLjpG0bv,213987.0,4.0
103.0,141.0,6.0,331128.0,235830.5,BTS,Love Maze,0.636,0.8759999999999999,9.0,-4.652,1.0,0.0617,0.0487,0.0,0.0728,0.759,149.93200000000004,spotify:track:645YBsxhFPSOKxGep3uHLv,221529.0,4.0
76.0,110.0,10.0,476105.0,268967.5,Shawn Mendes,Where Were You In The Morning?,0.716,0.519,7.0,-7.472,1.0,0.0554,0.5539999999999999,0.0,0.0993,0.466,87.963,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,200600.0,4.0
111.0,166.0,3.0,323401.0,217523.0,NAV,Glow Up,0.8340000000000001,0.633,5.0,-7.669,0.0,0.124,0.105,0.0,0.125,0.257,120.056,spotify:track:09L4qpS3qvz725z6K8yW0M,160667.0,4.0
115.0,150.5,6.0,320243.0,226852.0,BTS,Magic Shop,0.541,0.6609999999999999,1.0,-5.837999999999999,1.0,0.0889,0.103,0.0,0.0779,0.285,149.92600000000004,spotify:track:2tMBCYj22KxtmkAACIvvk4,275696.0,4.0
116.0,116.0,1.0,319082.0,319082.0,NAV,Never Change,0.85,0.5660000000000001,7.0,-8.18,0.0,0.091,0.0681,1.73e-06,0.093,0.174,126.985,spotify:track:0Cgig1rlaJEJ6bkHVV5v9o,181267.0,4.0
115.0,158.0,7.0,317673.0,235327.0,BTS,Anpanman,0.813,0.875,1.0,-2.92,0.0,0.0918,0.0237,0.0,0.28800000000000003,0.7559999999999999,99.004,spotify:track:01gUlvzAPiwB9Ekq9kGVCM,232966.0,4.0
121.0,153.0,6.0,303415.0,224976.5,BTS,Intro: Singularity,0.775,0.271,1.0,-9.131,0.0,0.092,0.5539999999999999,0.00285,0.112,0.204,104.001,spotify:track:6ePyl2ns4b7MVYhjsj32ZK,196998.0,3.0
130.0,130.0,1.0,297268.0,297268.0,NAV,Hold Your Hand,0.7659999999999999,0.614,5.0,-5.431,0.0,0.0484,0.19,0.0,0.157,0.299,134.028,spotify:track:2gNIhXbE588DkW7Za7ruax,234853.0,4.0
132.0,148.0,4.0,287743.0,230075.5,BTS,So What,0.6559999999999999,0.883,9.0,-4.294,0.0,0.0737,0.0238,0.0,0.0481,0.46,129.947,spotify:track:4CvId64YZSB0RfRdfzPIQU,281521.0,4.0
62.0,98.0,31.0,405468.0,310271.0,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",0.618,0.845,2.0,0.175,1.0,0.132,0.114,0.0,0.415,0.486,171.921,spotify:track:5mqzhMuUpvnMfwNz6iepmO,181720.0,4.0
87.0,131.0,174.0,323807.0,263940.0,Lil Baby,Life Goes On,0.716,0.541,1.0,-7.909,1.0,0.149,0.0021,0.0,0.115,0.387,139.97799999999998,spotify:track:2bSk87AVkCIIC3Bcligq1z,247055.0,4.0
146.0,146.0,1.0,277088.0,277088.0,NAV,Just Happened,0.81,0.52,7.0,-7.3,1.0,0.0793,0.0575,0.0,0.0879,0.142,130.088,spotify:track:4gjt18BzZ6d5efeKRB9PXt,201067.0,4.0
3.0,48.5,486.0,1484893.0,494559.5,Tyga,Taste (feat. Offset),0.884,0.5589999999999999,0.0,-7.442,1.0,0.12,0.0236,0.0,0.101,0.342,97.994,spotify:track:5IaHrVsrferBYDm0bDyABy,232959.0,4.0
156.0,157.0,3.0,267607.0,227348.0,BTS,Outro: Tear,0.711,0.903,6.0,-2.7230000000000003,0.0,0.247,0.327,0.0,0.0887,0.467,140.015,spotify:track:5p10VwQ8LRoyTc8LFrvPw6,284981.0,4.0
172.0,172.0,1.0,250560.0,250560.0,NAV,EAT (feat. Gunna),0.925,0.736,1.0,-6.263,1.0,0.132,0.0353,0.000156,0.0966,0.493,147.013,spotify:track:4JjerUTEnRGocSRT74VsaH,202213.0,4.0
176.0,176.0,1.0,247585.0,247585.0,Christina Aguilera,Fall In Line (feat. Demi Lovato),0.39,0.631,9.0,-4.7010000000000005,0.0,0.0769,0.209,0.0,0.277,0.197,123.042,spotify:track:25qfFpoGhk9Njgu5nl36sS,248544.0,3.0
36.0,88.0,46.0,552371.0,327799.5,OneRepublic,Start Again,0.564,0.722,1.0,-5.59,0.0,0.124,0.162,0.0,0.0931,0.276,99.083,spotify:track:1Nj2oBISdFDSF8eDuXcALz,165627.0,4.0
185.0,185.0,1.0,237404.0,237404.0,Kevin Gates,Let It Sing,0.737,0.728,5.0,-5.497999999999998,0.0,0.402,0.0392,0.0,0.159,0.5870000000000001,144.964,spotify:track:090R9OdFMbQQksvwuXmNEY,195456.0,4.0
186.0,186.0,1.0,236751.0,236751.0,NAV,With Me,0.7440000000000001,0.584,1.0,-6.127999999999999,1.0,0.102,0.5870000000000001,9.36e-06,0.141,0.257,85.01799999999999,spotify:track:6jChisgoIfN75H4RMcGvfL,170942.0,4.0
198.0,198.0,1.0,224799.0,224799.0,NAV,What I Need / Daheala Outro,0.578,0.486,0.0,-7.3210000000000015,1.0,0.252,0.103,0.0,0.0766,0.29,153.1,spotify:track:6UG2khzlXwwiqfqX36c2SR,300987.0,4.0
137.0,180.0,37.0,264571.0,224985.0,Lil Baby,Freestyle,0.877,0.517,2.0,-5.426,0.0,0.0706,0.217,0.0,0.14300000000000002,0.255,119.996,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,162053.0,4.0
8.0,107.0,482.0,992697.0,308101.0,Juice WRLD,Lean Wit Me,0.665,0.6509999999999999,1.0,-5.515,1.0,0.156,0.0414,0.0,0.0896,0.237,163.935,spotify:track:3oDkdAySo1VQQG0ptV7uwa,175755.0,4.0
12.0,74.0,534.0,862030.0,367544.0,Panic! At The Disco,High Hopes,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,spotify:track:1rqqCSm0Qe4I9rUvWncaom,190947.0,4.0
165.0,187.5,8.0,228468.0,200953.0,Daddy Yankee,Dura - Remix,0.772,0.8029999999999999,1.0,-3.035,1.0,0.0468,0.188,0.0,0.434,0.853,94.981,spotify:track:6U2NuJILEOEpW2tVCuqKHb,242160.0,4.0
5.0,97.0,281.0,1339872.0,325272.0,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),0.85,0.569,5.0,-8.152000000000001,0.0,0.136,0.0609,0.0816,0.1,0.294,80.02,spotify:track:7ycWLEP1GsNjVvcjawXz3z,205040.0,4.0
11.0,83.0,11.0,982957.0,339720.0,A$AP Rocky,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",0.322,0.754,10.0,-6.416,0.0,0.275,0.299,0.0,0.136,0.392,62.839,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,315773.0,4.0
12.0,97.0,5.0,910626.0,276282.0,A$AP Rocky,Distorted Records,0.655,0.8690000000000001,1.0,-4.3439999999999985,0.0,0.212,0.13699999999999998,2.36e-05,0.312,0.0815,135.763,spotify:track:57q6BgYP4gN6hPQViCB3um,140133.0,4.0
15.0,88.0,8.0,849914.0,300479.0,A$AP Rocky,Fukk Sleep (feat. FKA twigs),0.7929999999999999,0.412,2.0,-9.305,1.0,0.364,0.443,7.43e-05,0.219,0.307,135.937,spotify:track:1AqemxWsT0iGg5Lvkm16Bt,192973.0,4.0
16.0,104.0,6.0,848260.0,287180.0,A$AP Rocky,Tony Tone,0.534,0.7829999999999999,1.0,-4.013,1.0,0.261,0.139,0.0,0.0831,0.334,69.71600000000001,spotify:track:52eYVUkFTOVozbVFIaFrnV,208373.0,4.0
17.0,102.0,20.0,840937.0,280194.0,Pusha T,If You Know You Know,0.46,0.6970000000000001,6.0,-5.954,0.0,0.325,0.0186,0.0,0.362,0.701,153.42600000000004,spotify:track:6bGwKHXHNLmTy6yt147FPh,202120.0,4.0
21.0,88.5,28.0,799451.0,318673.5,Shawn Mendes,Nervous,0.841,0.623,0.0,-6.76,1.0,0.0776,0.0404,0.0,0.126,0.7440000000000001,121.983,spotify:track:5wxurz8J6YlyQRNnGN8zXS,164147.0,4.0
27.0,120.0,7.0,755097.0,272450.0,A$AP Rocky,Buck Shots,0.433,0.85,10.0,-5.79,0.0,0.416,0.325,0.0,0.35600000000000004,0.58,159.95600000000005,spotify:track:6ImrWnhjEOw5re3cGLMIHJ,167813.0,4.0
28.0,107.0,4.0,754564.0,310292.0,A$AP Rocky,CALLDROPS (feat. Kodak Black),0.513,0.404,5.0,-11.101,1.0,0.126,0.8959999999999999,0.0493,0.136,0.46,127.992,spotify:track:1wGYcpJZ59rePkNu4zHmLu,162373.0,4.0
32.0,127.5,6.0,712195.0,254036.0,A$AP Rocky,Gunz N Butter (feat. Juicy J),0.852,0.632,11.0,-8.08,0.0,0.431,0.606,0.0,0.142,0.716,140.489,spotify:track:5N521RK66Z1FP0Oz6B4OlT,213573.0,4.0
36.0,97.0,12.0,686887.0,308204.5,Pusha T,What Would Meek Do?,0.6779999999999999,0.636,1.0,-3.155,1.0,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071,spotify:track:5vnuJ8EopkP5dHukpOmT3L,153267.0,4.0
42.0,126.0,6.0,661392.0,256246.5,A$AP Rocky,OG Beeper,0.91,0.477,2.0,-5.259,1.0,0.418,0.121,0.0,0.305,0.313,145.994,spotify:track:5TX0mfUkpGlU6j2xa00ERx,155893.0,4.0
51.0,129.0,13.0,616478.0,243808.0,Pusha T,The Games We Play,0.6940000000000001,0.7959999999999999,5.0,-3.696,1.0,0.198,0.0713,0.0163,0.096,0.5920000000000001,78.033,spotify:track:7iEoaTyBCqLaAwJnOP1BTn,166120.0,4.0
53.0,142.0,5.0,607730.0,231423.0,A$AP Rocky,Purity (feat. Frank Ocean),0.594,0.37,11.0,-11.674,0.0,0.404,0.8320000000000001,0.0,0.108,0.309,135.391,spotify:track:2MF4HtZHBoUliOi9nOAbS0,262360.0,4.0
54.0,82.5,2.0,603789.0,453320.0,A$AP Rocky,Brotha Man (feat. French Montana),0.573,0.398,5.0,-9.372,0.0,0.114,0.52,0.0,0.113,0.436,124.073,spotify:track:6MmtDonkpvSoRx9ACwrGDu,216080.0,5.0
56.0,130.5,8.0,584187.0,274488.5,Pusha T,Hard Piano,0.5820000000000001,0.778,4.0,-3.776,0.0,0.17800000000000002,0.0347,0.0,0.21,0.205,82.193,spotify:track:3HgA5R5alihocnOYE9ihpS,195733.0,4.0
61.0,101.0,3.0,549619.0,311568.0,A$AP Rocky,Kids Turned Out Fine,0.305,0.6679999999999999,1.0,-9.404,1.0,0.222,0.271,3.8e-05,0.369,0.128,163.314,spotify:track:0qp8MuZNKelOGTK2HPlXBA,183120.0,5.0
62.0,129.5,8.0,548129.0,274351.5,Pusha T,Come Back Baby,0.8740000000000001,0.485,0.0,-3.026,1.0,0.171,0.0487,0.0,0.299,0.322,92.001,spotify:track:2BuBXn15gj4MNYZydyWgrk,206707.0,4.0
67.0,105.0,3.0,537442.0,307291.0,A$AP Rocky,Hun43rd,0.584,0.546,2.0,-9.321,1.0,0.0762,0.444,0.0,0.355,0.355,136.336,spotify:track:1r33iukEx0COYuBzyXPmPP,242747.0,4.0
69.0,142.0,8.0,520111.0,262716.0,Pusha T,Santeria,0.621,0.6779999999999999,8.0,-4.104,1.0,0.197,0.142,0.0,0.098,0.0883,88.677,spotify:track:4LKSaRoKNnlpKXTT663BrT,176027.0,4.0
54.0,113.5,8.0,519909.0,291564.0,Pusha T,Infrared,0.674,0.578,10.0,-8.767999999999999,0.0,0.298,0.0518,0.0055,0.72,0.163,112.265,spotify:track:6cpsixIHI63L0hwh3CwZg3,170240.0,5.0
74.0,107.5,2.0,484346.0,378600.5,A$AP Rocky,Changes,0.478,0.326,3.0,-10.992,1.0,0.0693,0.47,0.000218,0.32299999999999995,0.34,137.029,spotify:track:1dzwFgBlZNxt28aQOinNGn,314653.0,4.0
78.0,158.0,32.0,463987.0,235638.0,Shawn Mendes,Like To Be You feat. Julia Michaels,0.737,0.451,2.0,-9.405,1.0,0.229,0.812,0.0,0.108,0.664,153.766,spotify:track:2IssBpPtHcViZL5vYQNHhA,159400.0,4.0
82.0,124.0,2.0,447375.0,346245.0,A$AP Rocky,"Black Tux, White Collar",0.696,0.597,4.0,-7.676,1.0,0.248,0.484,0.0,0.138,0.264,75.997,spotify:track:0ssVSd3juASNuehS9LWMFW,162987.0,4.0
93.0,149.0,6.0,407742.0,233845.5,Shawn Mendes,Fallin' All In You,0.853,0.476,8.0,-6.6960000000000015,1.0,0.0361,0.405,0.0,0.111,0.7959999999999999,92.038,spotify:track:5EYBryPOgIEPB7r5QIy6eG,235747.0,4.0
99.0,176.0,5.0,371634.0,206491.0,Shawn Mendes,Particular Taste,0.968,0.35200000000000004,9.0,-7.122000000000001,1.0,0.121,0.0365,0.000103,0.0677,0.599,111.968,spotify:track:4BH9zDv1Ys6kw0j3lU1hTx,175573.0,4.0
101.0,177.0,5.0,368060.0,205105.0,Shawn Mendes,Why,0.6890000000000001,0.416,0.0,-9.247,0.0,0.0494,0.648,1.64e-06,0.0637,0.248,127.031,spotify:track:3XeqINnregzwBJNg7RyyH4,238173.0,4.0
103.0,176.5,6.0,367578.0,221623.0,Belly,What You Want,0.511,0.852,2.0,-3.895,1.0,0.468,0.118,0.0,0.0901,0.316,163.863,spotify:track:4RMqA9GixWNB7H6coZFXJN,195920.0,4.0
108.0,154.0,3.0,357142.0,258569.0,Shawn Mendes,Because I Had You,0.5589999999999999,0.337,7.0,-9.751,1.0,0.404,0.331,0.0,0.311,0.705,203.231,spotify:track:1RRZSm4akqNyMOsPUhw4cb,142480.0,4.0
123.0,148.0,2.0,333018.0,286595.0,Shawn Mendes,Queen,0.878,0.688,1.0,-7.254,1.0,0.11,0.197,0.0,0.0872,0.917,131.02,spotify:track:6D8FZWtCQRtQUVT3mpjrZs,204693.0,4.0
21.0,74.0,337.0,870915.0,391281.0,YG,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",0.745,0.34600000000000003,1.0,-7.709,1.0,0.331,0.005520000000000001,0.0,0.0881,0.112,203.911,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,237240.0,4.0
128.0,167.0,3.0,324497.0,244621.0,Shawn Mendes,Mutual,0.919,0.478,11.0,-6.697,0.0,0.156,0.254,0.0,0.134,0.799,115.03,spotify:track:5gW3kI83886nVV9apaFLWu,148360.0,4.0
138.0,158.0,2.0,315905.0,275254.5,Shawn Mendes,Perfectly Wrong,0.361,0.311,2.0,-11.748,0.0,0.0369,0.872,0.0,0.0987,0.32299999999999995,89.36200000000002,spotify:track:6nat4Z7iRKWVk1qngQqI0Q,212773.0,4.0
151.0,172.5,2.0,295918.0,256191.0,Shawn Mendes,When You're Ready,0.485,0.476,5.0,-8.887,1.0,0.128,0.792,0.0,0.113,0.601,171.479,spotify:track:6bNcbh4SxQDU0BHa4Dj3wx,169587.0,4.0
168.0,168.0,1.0,280393.0,280393.0,J Balvin,Cuando Tú Quieras,0.696,0.6679999999999999,6.0,-5.063,1.0,0.199,0.361,0.0038,0.31,0.7609999999999999,184.329,spotify:track:1tWpgH8rErSXPOkQKFCag9,205120.0,4.0
181.0,181.0,1.0,257017.0,257017.0,G-Eazy,Power (feat. Nef The Pharaoh & P-Lo),0.8390000000000001,0.743,2.0,-7.341,1.0,0.228,0.168,5.15e-05,0.132,0.261,97.953,spotify:track:7BHEi0cFs6TVNFDvbBrAjz,199508.0,4.0
197.0,197.0,1.0,236338.0,236338.0,ZAYN,Entertainer,0.696,0.568,5.0,-8.017000000000001,1.0,0.0369,0.475,2.44e-05,0.0922,0.504,153.93,spotify:track:6kjKRa91zikS6ZOL2Rt1QF,202600.0,4.0
19.0,119.5,124.0,696029.0,283387.0,6ix9ine,TATI,0.779,0.767,11.0,-5.4620000000000015,0.0,0.258,0.00214,0.0,0.102,0.523,91.981,spotify:track:6SOBCABlykuNrO04rmXpLs,154565.0,4.0
149.0,181.5,6.0,242575.0,218190.5,Dustin Lynch,I'd Be Jealous Too,0.716,0.718,0.0,-5.355,1.0,0.0293,0.0896,0.0,0.473,0.537,100.934,spotify:track:7rdK9NSJIRBZAiXC0vuBS9,185707.0,4.0
6.0,89.0,383.0,1263800.0,342506.0,Maroon 5,Girls Like You (feat. Cardi B),0.851,0.541,0.0,-6.825,1.0,0.0505,0.568,0.0,0.13,0.448,124.959,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,235545.0,4.0
45.0,175.0,5.0,533157.0,215291.0,The 1975,Give Yourself A Try,0.334,0.7859999999999999,11.0,-5.002,1.0,0.0592,3.17e-05,0.0,0.517,0.901,182.933,spotify:track:4rmIfFUZhhi9sS5IYtpkXw,196589.0,4.0
50.0,117.5,164.0,501812.0,278564.5,Florida Georgia Line,Simple,0.362,0.882,3.0,-3.717,1.0,0.0973,0.0791,0.0,0.15,0.8640000000000001,199.811,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,185200.0,4.0
66.0,117.0,2.0,399492.0,313937.0,Mac Miller,Programs,0.88,0.569,10.0,-6.517,0.0,0.221,0.0809,5.820000000000001e-05,0.214,0.474,134.924,spotify:track:1883mCuSqnfnrWoq8i3myH,190187.0,4.0
87.0,87.0,1.0,336768.0,336768.0,Weezer,Africa,0.534,0.784,8.0,-3.59,1.0,0.0339,0.205,0.00579,0.106,0.6,92.147,spotify:track:3ZPKocroJIcnHGcnJVlLKD,238627.0,4.0
82.0,135.0,6.0,387698.0,245671.5,Gorillaz,Humility (feat. George Benson),0.632,0.807,0.0,-5.893,1.0,0.126,0.14400000000000002,0.0211,0.125,0.784,160.174,spotify:track:3NeiYiBn3rQBgurfVk92Zm,197933.0,4.0
78.0,145.0,59.0,348741.0,245607.0,Lil Skies,I Know You (feat. Yung Pinch),0.773,0.602,10.0,-6.384,1.0,0.108,0.194,0.000443,0.141,0.442,74.896,spotify:track:5Cg98kiDYtCEHmjcKD0CJD,211200.0,4.0
94.0,150.0,36.0,322892.0,240625.0,Lauv,Enemies,0.696,0.693,3.0,-4.64,1.0,0.044,0.175,0.0,0.122,0.601,126.025,spotify:track:3JJYIoJ5FyY9E0DGjr7SXF,194755.0,4.0
1.0,77.0,137.0,2757615.0,356493.0,Kanye West,All Mine,0.925,0.31,11.0,-6.5310000000000015,0.0,0.29100000000000004,0.123,0.0,0.0931,0.29100000000000004,121.927,spotify:track:3U21A07gAloCc4P7J8rxcn,145507.0,4.0
2.0,91.0,41.0,2412091.0,364540.0,Kanye West,Ghost Town,0.573,0.545,7.0,-4.247,0.0,0.0288,0.0969,0.0,0.329,0.297,83.37799999999999,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,271387.0,4.0
3.0,80.0,62.0,2386030.0,350878.0,Kanye West,Yikes,0.6829999999999999,0.7759999999999999,1.0,-3.2510000000000003,0.0,0.341,0.15,0.0,0.227,0.223,173.99599999999995,spotify:track:1qsHYUd2c1wFGcn7e63QmG,188773.0,4.0
5.0,64.0,17.0,1861739.0,393066.0,Kanye West,I Thought About Killing You,0.752,0.396,2.0,-7.932,1.0,0.411,0.867,0.0,0.0486,0.417,116.016,spotify:track:0yhxBvedRdGxsPZHJNI4VA,274187.0,4.0
6.0,72.0,27.0,1751244.0,379395.0,Kanye West,Violent Crimes,0.669,0.419,1.0,-6.724,0.0,0.522,0.376,0.0,0.187,0.0397,109.813,spotify:track:3s7MCdXyWmwjdcWh7GWXas,215320.0,4.0
7.0,68.0,17.0,1698076.0,377507.0,Kanye West,No Mistakes,0.643,0.6459999999999999,10.0,-2.442,0.0,0.0629,0.0393,0.0,0.109,0.35,80.17399999999998,spotify:track:35KV2Nuib6jPMVN00O8iba,123040.0,4.0
154.0,170.0,3.0,241917.0,214801.0,Future,Bag,0.7929999999999999,0.607,4.0,-6.488,0.0,0.08199999999999999,0.218,4.95e-06,0.348,0.15,140.99200000000005,spotify:track:6ycYqFnXnjMOwMvEMbEpUk,194240.0,4.0
90.0,181.0,25.0,311695.0,215858.0,Kenny Chesney,Get Along,0.632,0.804,7.0,-6.109,1.0,0.0503,0.101,0.0,0.17,0.35,92.456,spotify:track:6n6OQfBpCgzF9oEg8zhBN7,199625.0,4.0
61.0,134.0,587.0,410592.0,271173.0,Billie Eilish,ocean eyes,0.511,0.363,4.0,-7.65,0.0,0.041,0.816,0.0317,0.084,0.16899999999999998,144.892,spotify:track:7hDVYcQq6MxkdJGweuCtl9,200379.0,4.0
24.0,169.0,242.0,686852.0,229252.0,Juice WRLD,Black & White,0.7759999999999999,0.736,7.0,-4.612,1.0,0.247,0.0802,0.0,0.159,0.233,147.946,spotify:track:1fCeXjoRExPP2qwSBh2aST,186945.0,4.0
9.0,30.0,11.0,1117323.0,623447.0,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),0.334,0.81,9.0,-4.855,0.0,0.0632,0.00457,0.0,0.158,0.306,151.643,spotify:track:7GRTrWsP3yo2Fx8umJfA1X,206605.0,4.0
10.0,61.5,34.0,1110220.0,390371.0,KIDS SEE GHOSTS,4th Dimension,0.765,0.542,1.0,-6.755,1.0,0.39,0.278,1.87e-05,0.609,0.7340000000000001,171.945,spotify:track:6JyEh4kl9DLwmSAoNDRn5b,153351.0,4.0
21.0,49.0,13.0,873982.0,488893.0,KIDS SEE GHOSTS,Cudi Montage,0.7290000000000001,0.504,8.0,-6.784,0.0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,spotify:track:4kUZvXB3LC3an3HX6h0s17,197001.0,4.0
20.0,40.0,11.0,891070.0,550128.0,KIDS SEE GHOSTS,Kids See Ghosts,0.841,0.682,2.0,-7.0070000000000014,1.0,0.0458,0.113,9.65e-05,0.131,0.338,94.985,spotify:track:2I3dW2dCBZAJGj5X21E53k,245098.0,4.0
8.0,73.0,19.0,1144115.0,328676.0,KIDS SEE GHOSTS,Feel The Love,0.58,0.469,0.0,-5.9460000000000015,0.0,0.104,0.126,7.32e-05,0.099,0.369,110.573,spotify:track:3aUFrxO1B8EW63QchEl3wX,165053.0,4.0
5.0,131.5,56.0,1346545.0,273308.0,KIDS SEE GHOSTS,Reborn,0.585,0.597,0.0,-7.499,1.0,0.037000000000000005,0.339,0.0404,0.195,0.227,100.051,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,324674.0,4.0
82.0,175.0,14.0,375118.0,215816.0,88rising,Midsummer Madness,0.409,0.6779999999999999,9.0,-7.731,1.0,0.0878,0.359,4.76e-06,0.16699999999999998,0.168,89.96799999999998,spotify:track:6TodWdTSDfzwgYynTZSvJn,280842.0,4.0
126.0,173.0,28.0,284121.0,217534.0,Shakira,Clandestino,0.7659999999999999,0.8220000000000001,1.0,-4.126,0.0,0.16,0.39,3.37e-05,0.349,0.8809999999999999,165.842,spotify:track:7DrluKkTviBwCc8AV3VGmf,231921.0,4.0
129.0,129.0,1.0,280217.0,280217.0,Tory Lanez,Pa Mi (with Ozuna),0.596,0.557,1.0,-7.522,0.0,0.134,0.0983,0.0,0.0565,0.6609999999999999,133.247,spotify:track:0CYLDwvvpJQySLA5CvqvSl,216689.0,5.0
136.0,174.0,13.0,268340.0,235991.0,Kane Brown,Lose It,0.544,0.8540000000000001,4.0,-4.968,0.0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,spotify:track:7epGknfpAlH1u33S71Ur1o,178987.0,4.0
168.0,184.0,3.0,243877.0,204611.0,Dierks Bentley,"Woman, Amen",0.484,0.804,5.0,-5.8889999999999985,1.0,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,spotify:track:3nBXOlFTADNvG9nkqy2O2W,179827.0,4.0
172.0,172.0,1.0,238791.0,238791.0,Chelsea Cutler,Lonely Alone,0.857,0.22,2.0,-14.115,1.0,0.23,0.789,0.0,0.129,0.583,100.976,spotify:track:5226Ocpr2cbudvurouwNUF,193787.0,4.0
184.0,184.0,1.0,227399.0,227399.0,Khalid,This Way,0.62,0.282,5.0,-10.533,0.0,0.0464,0.6940000000000001,0.0,0.119,0.193,124.609,spotify:track:6fbYL76UWbHdYq4B91TPQi,211205.0,3.0
198.0,198.0,1.0,215385.0,215385.0,Vic Mensa,Reverse (Ft. G-Eazy),0.836,0.703,0.0,-4.731,1.0,0.106,0.031,0.0,0.124,0.211,144.959,spotify:track:3qAyjdhtnU2a14rrRKEkcE,211893.0,4.0
166.0,166.0,2.0,222438.0,212193.0,Future,Walk On Minks,0.75,0.794,11.0,-6.539,0.0,0.168,0.0213,0.0,0.359,0.645,129.993,spotify:track:5r0J5io1my6Am0jmFV94OV,218141.0,4.0
50.0,93.0,15.0,483113.0,335843.0,Nicki Minaj,Rich Sex (feat. Lil Wayne),0.879,0.635,9.0,-5.098,1.0,0.258,0.0517,0.0,0.0786,0.568,146.972,spotify:track:2D1MK9oaxy7axXggy3iVbp,192600.0,4.0
51.0,136.0,21.0,491479.0,262858.0,Troye Sivan,Dance To This (feat. Ariana Grande),0.736,0.7559999999999999,11.0,-7.099,1.0,0.047,0.00632,0.00577,0.106,0.7120000000000001,117.016,spotify:track:2NjO87HyT80fsgejd3PLYW,231847.0,4.0
188.0,192.0,2.0,211561.0,205222.0,Kiiara,Messy,0.893,0.456,9.0,-5.82,1.0,0.16699999999999998,0.21600000000000005,0.0,0.326,0.6809999999999999,108.037,spotify:track:0BOEuUKoHdy8in20fG5smd,169324.0,4.0
22.0,70.0,53.0,674679.0,402784.0,Loud Luxury,Body,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,spotify:track:21RzyxY3EFaxVy6K4RqaU9,163216.0,4.0
20.0,48.5,78.0,772122.0,475734.0,Nicki Minaj,Bed (feat. Ariana Grande),0.757,0.73,7.0,-6.3039999999999985,1.0,0.187,0.0348,6.17e-05,0.136,0.451,90.01299999999998,spotify:track:3L4GsGLgxpHieVQH86H8bv,189533.0,4.0
14.0,125.0,107.0,875127.0,270609.0,2 Chainz,Bigger Than You (feat. Drake & Quavo),0.888,0.515,1.0,-6.246,1.0,0.271,0.247,0.0,0.446,0.264,141.009,spotify:track:5S1IUPueD0xE0vj4zU3nSf,225893.0,4.0
17.0,60.0,99.0,928374.0,473095.0,Martin Garrix,Ocean (feat. Khalid),0.506,0.693,0.0,-7.265,0.0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,spotify:track:3nc420PXjTdBV5TN0gCFkS,216420.0,4.0
57.0,105.0,10.0,439463.0,313503.0,Alessia Cara,Growing Pains,0.353,0.755,1.0,-6.276,0.0,0.733,0.0822,0.0,0.39,0.4370000000000001,191.153,spotify:track:003eoIwxETJujVWmNFMoZy,193680.0,4.0
69.0,147.0,3.0,394966.0,245636.0,5 Seconds of Summer,Valentine,0.746,0.767,1.0,-2.907,0.0,0.0374,0.0601,1.07e-05,0.0859,0.773,94.007,spotify:track:19hh7DkfRBrpRGYfKlw7jb,196628.0,4.0
